word|kana|common_flag
作品|さくひん|true
作家|さっか|true
作成|さくせい|true
作戦|さくせん|true
作文|さくぶん|true
作曲|さっきょく|true
作曲家|さっきょくか|true
作柄|さくがら|true
作業|さぎょう|true
作業環境|さぎょうかんきょう|true
作況指数|さっきょうしすう|true
作法|さほう|true
作物|さくもつ|true
作用|さよう|true
作者|さくしゃ|true
作製|さくせい|true
作詞|さくし|true
作風|さくふう|true
佩く|はく|false
佩びる|おびる|false
佰|ひゃく|false
佳い|よい|false
佳き|よき|false
佳作|かさく|true
佳境|かきょう|true
併し|しかし|false
併せる|あわせる|true
併合|へいごう|true
併殺|へいさつ|true
併用|へいよう|true
併発|へいはつ|true
併立|へいりつ|false
併行|へいこう|false
併記|へいき|true
併設|へいせつ|true
使い|つかい|true
使いみち|つかいみち|false
使いわけ|つかいわけ|false
使い分け|つかいわけ|true
使い捨|つかいすて|false
使い捨て|つかいすて|true
使い方|つかいかた|true
使い途|つかいみち|false
使い道|つかいみち|true
使う|つかう|true
使分け|つかいわけ|false
使命|しめい|true
使徒|しと|true
使用|しよう|true
使用人|しようにん|true
使用料|しようりょう|true
使用済み|しようずみ|true
使用者|しようしゃ|true
使節|しせつ|true
使者|ししゃ|true
使途|しと|true
來る|くる|false
來年|らいねん|false
來月|らいげつ|false
例|れい|true
例え|たとえ|true
例えば|たとえば|true
例える|たとえる|true
例会|れいかい|true
例外|れいがい|true
例外的|れいがいてき|true
例年|れいねん|true
例文|れいぶん|true
例題|れいだい|true
侍|さむらい|true
侍医|じい|true
侍女|じじょ|true
侍従|じじゅう|true
供|とも|true
供える|そなえる|true
供に|ともに|false
供与|きょうよ|true
供出|きょうしゅつ|true
供宴|きょうえん|false
供物|くもつ|true
供給|きょうきゅう|true
供述|きょうじゅつ|true
供養|くよう|true
依る|よる|false
依嘱|いしょく|false
依存|いぞん|true
依存症|いぞんしょう|true
依然|いぜん|true
依然として|いぜんとして|true
依頼|いらい|true
価|あたい|false
価する|あたいする|false
価値|かち|true
価値観|かちかん|true
価格|かかく|true
侭|まま|false
侮る|あなどる|true
侮蔑|ぶべつ|true
侮辱|ぶじょく|true
侯|こう|true
侯爵|こうしゃく|true
侯補|こうほ|false
侵す|おかす|true
侵入|しんにゅう|true
侵冦|しんこう|false
侵害|しんがい|true
侵掠|しんりゃく|false
侵攻|しんこう|true
侵水|しんすい|false
侵犯|しんぱん|true
侵略|しんりゃく|true
侵蝕|しんしょく|false
侵食|しんしょく|true
侶|とも|false
便|びん|true
便せん|びんせん|false
便ち|すなわち|false
便り|たより|true
便る|たよる|false
便乗|びんじょう|true
便利|べんり|true
便利さ|べんりさ|true
便宜|べんぎ|true
便所|べんじょ|true
便秘|べんぴ|true
便箋|びんせん|true
係|かかり|true
係り|かかり|false
係り員|かかりいん|false
係り官|かかりかん|false
係る|かかわる|false
係わらず|かかわらず|false
係わる|かかわる|true
係争|けいそう|true
係員|かかりいん|true
係官|かかりかん|true
係長|かかりちょう|true
促す|うながす|true
促成|そくせい|true
促進|そくしん|true
俄|にわか|true
俄か|にわか|false
俄かに|にわかに|true
俄に|にわかに|true
俊英|しゅんえい|true
俊足|しゅんそく|true
俎|まないた|false
俎板|まないた|false
俗|ぞく|true
俗語|ぞくご|true
保する|ほする|true
保ち合い|もちあい|false
保つ|たもつ|true
保健|ほけん|true
保健婦|ほけんふ|true
保健所|ほけんじょ|true
保全|ほぜん|true
保合|もちあい|false
保合い|もちあい|false
保姆|ほぼ|false
保存|ほぞん|true
保守|ほしゅ|true
保守党|ほしゅとう|true
保守的|ほしゅてき|true
保安|ほあん|true
保持|ほじ|true
保有|ほゆう|true
保母|ほぼ|true
保温|ほおん|true
保留|ほりゅう|true
保管|ほかん|true
保育|ほいく|true
保育園|ほいくえん|true
保育所|ほいくしょ|true
保証|ほしょう|true
保証つき|ほしょうつき|false
保証人|ほしょうにん|true
保証付|ほしょうつき|false
保証付き|ほしょうつき|true
保証金|ほしょうきん|true
保護|ほご|true
保護者|ほごしゃ|true
保釈|ほしゃく|true
保険|ほけん|true
保険金|ほけんきん|true
保障|ほしょう|true
保障つき|ほしょうつき|false
保障付|ほしょうつき|false
保障付き|ほしょうつき|false
保革|ほかく|true
保養|ほよう|true
保養所|ほようじょ|true
俟つ|まつ|false
信|しん|true
信じる|しんじる|true
信ずる|しんずる|true
信仰|しんこう|true
信任|しんにん|true
信号|しんごう|true
信号器|しんごうき|false
信号機|しんごうき|true
信奉|しんぽう|true
信徒|しんと|true
信念|しんねん|true
信条|しんじょう|true
信用|しんよう|true
信用組合|しんようくみあい|true
信用金庫|しんようきんこ|true
信義|しんぎ|true
信者|しんじゃ|true
信託|しんたく|true
信販会社|しんぱんがいしゃ|true
信金|しんきん|true
信頼|しんらい|true
信頼性|しんらいせい|true
俣|また|false
俤|おもかげ|false
修める|おさめる|true
修了|しゅうりょう|true
修士|しゅうし|true
修士課程|しゅうしかてい|true
修学旅行|しゅうがくりょこう|true
修得|しゅうとく|false
修復|しゅうふく|true
修業|しゅうぎょう|true
修正|しゅうせい|true
修煉|しゅうれん|false
修理|しゅうり|true
修練|しゅうれん|true
修繕|しゅうぜん|true
修行|しゅぎょう|true
修覆|しゅうふく|false
修道|しゅうどう|true
修道院|しゅうどういん|true
修錬|しゅうれん|false
俯く|うつむく|true
俯向く|うつむく|false
俱楽部|クラブ|false
俱樂部|クラブ|false
俳人|はいじん|true
俳優|はいゆう|true
俳句|はいく|true
俵|たわら|true
俸給|ほうきゅう|true
俺|おれ|true
倉|くら|true
倉庫|そうこ|true
倉敷|くらしき|true
個|こ|true
個々|ここ|true
個々人|ここじん|true
個人|こじん|true
個人差|こじんさ|true
個人的|こじんてき|true
個体|こたい|true
個個|ここ|false
個個人|ここじん|false
個別|こべつ|true
個室|こしつ|true
個展|こてん|true
個性|こせい|true
個性的|こせいてき|true
個所|かしょ|true
個月|かげつ|false
倍|ばい|true
倍加|ばいか|true
倍増|ばいぞう|true
倍率|ばいりつ|true
倒|さかしま|false
倒さ|さかさ|true
倒す|たおす|true
倒れ|たおれ|true
倒れる|たおれる|true
倒産|とうさん|true
倒置|とうち|true
倒錯|とうさく|true
倒閣|とうかく|true
倖せ|しあわせ|false
候補|こうほ|true
候補者|こうほしゃ|true
倚る|よる|false
倚子|いす|false
借り|かり|true
借りる|かりる|true
借り入れ|かりいれ|true
借り入れ金|かりいれきん|false
借入|かりいれ|false
借入れ|かりいれ|false
借入金|かりいれきん|true
借地|しゃくち|true
借家|しゃくや|true
借屋|しゃくや|false
借款|しゃっかん|true
借金|しゃっきん|true
倡婦|しょうふ|false
倣う|ならう|true
値|あたい|true
値うち|ねうち|false
値する|あたいする|true
値上|ねあげ|false
値上がり|ねあがり|true
値上げ|ねあげ|true
値上り|ねあがり|false
値下|ねさげ|false
値下がり|ねさがり|true
値下げ|ねさげ|true
値切る|ねぎる|true
値引|ねびき|false
値引き|ねびき|true
値打|ねうち|false
値打ち|ねうち|true
値段|ねだん|true
倦きる|あきる|false
倦怠|けんたい|true
倫敦|ロンドン|false
倫理|りんり|true
倫理学|りんりがく|true
倫理的|りんりてき|true
倭|やまと|false
倭|わ|false
倭歌|わか|false
倭語|わご|false
倶に|ともに|false
倶楽部|クラブ|true
倶樂部|クラブ|false
倹約|けんやく|true
假名|かな|false
偉い|えらい|true
偉人|いじん|true
偉力|いりょく|false
偉大|いだい|true
偉業|いぎょう|true
偏り|かたより|true
偏る|かたよる|true
偏人|へんじん|false
偏向|へんこう|true
偏差値|へんさち|true
偏狭|へんきょう|true
偏見|へんけん|true
偏重|へんちょう|true
偏食|へんしょく|true
偖|さて|false
停まる|とどまる|false
停まる|とまる|false
停める|とどめる|false
停める|とめる|false
停学|ていがく|true
停年|ていねん|false
停戦|ていせん|true
停止|ていし|true
停泊|ていはく|true
停滞|ていたい|true
停留所|ていりゅうじょ|true
停車|ていしゃ|true
停電|ていでん|true
健やか|すこやか|true
健保|けんぽ|true
健全|けんぜん|true
健在|けんざい|true
健実|けんじつ|false
健常者|けんじょうしゃ|true
健康|けんこう|true
健康保険|けんこうほけん|true
健康的|けんこうてき|true
健康診断|けんこうしんだん|true
健康食品|けんこうしょくひん|true
健気|けなげ|true
健診|けんしん|true
健闘|けんとう|true
偲ぶ|しのぶ|true
側|かたわら|false
側|がわ|true
側|そば|true
側か|ほのか|false
側ら|かたわら|false
側近|そっきん|true
側面|そくめん|true
偵察|ていさつ|true
偶|たまたま|false
偶々|たまたま|false
偶に|たまに|false
偶偶|たまたま|false
偶像|ぐうぞう|true
偶数|ぐうすう|true
偶然|ぐうぜん|true
偶発|ぐうはつ|true
偸む|ぬすむ|false
偽|にせ|true
偽もの|にせもの|false
偽る|いつわる|true
偽客|さくら|false
偽物|にせもの|true
偽装|ぎそう|true
偽証|ぎしょう|true
偽造|ぎぞう|true
傍|かたわら|false
傍|そば|false
傍ら|かたわら|true
傍受|ぼうじゅ|true
傍役|わきやく|false
傍聴|ぼうちょう|true
傍視|わきみ|false
傍観|ぼうかん|true
傑れる|すぐれる|false
傑作|けっさく|true
傑出|けっしゅつ|true
傘|かさ|true
傘下|さんか|true
備え|そなえ|true
備えつける|そなえつける|false
備える|そなえる|true
備え付ける|そなえつける|true
備わる|そなわる|true
備考|びこう|true
備蓄|びちく|true
傚う|ならう|false
催し|もよおし|true
催す|もよおす|true
催促|さいそく|true
催涙|さいるい|true
催眠|さいみん|true
傭う|やとう|false
傲る|おごる|false
傲慢|ごうまん|true
傳承|でんしょう|false
債|さい|true
債券|さいけん|true
債務|さいむ|true
債権|さいけん|true
傷|きず|true
傷あと|きずあと|false
傷つく|きずつく|true
傷つける|きずつける|true
傷ましい|いたましい|false
傷み|いたみ|false
傷む|いたむ|true
傷める|いためる|true
傷付く|きずつく|false
傷付ける|きずつける|true
傷口|きずぐち|true
傷害|しょうがい|true
傷手|いたで|false
傷痕|きずあと|false
傷者|しょうしゃ|true
傷跡|きずあと|true
傾|ななめ|false
傾く|かたむく|true
傾ける|かたむける|true
傾げる|かしげる|true
傾倒|けいとう|true
傾向|けいこう|true
傾斜|けいしゃ|true
傾注|けいちゅう|true
傾聴|けいちょう|true
傾聽|けいちょう|false
僅か|わずか|true
僊人|せんにん|false
働かせる|はたらかせる|true
働き|はたらき|true
働きかける|はたらきかける|true
働きざかり|はたらきざかり|false
働き口|はたらきぐち|true
働き手|はたらきて|true
