0;ja;fr;sounds;notes;JLPT;tags
8513;カルテの病歴欄;medical history chart;[sound:jpod101_word-list_824512.ogg];;;jpod101_word-list
8514;カルト教は、そんなエリート達の心に足りなかったものを与え、うまく心の中に入り込んだのかもしれません。;"Perhaps the cult provided the things that were missing (""that were not sufficient"") to the hearts of such elites and cleverly made its way into their hearts.";[sound:satori_reader_4_カルト教は、__しれません。.ogg];;;satori_reader
8515;カレーが大好きです。;I love curry.;[sound:jpod101_lessons-examples_2906.ogg];;;jpod101_lessons-examples
8516;ガレージの寸法を計るのに、巻尺を使った。;We used the tape measure to get the dimensions of the garage.;[sound:jpod101_word-list_830332.ogg];;;jpod101_word-list
8518;カレーにヨーグルトを入れて、よく混ぜてください。;Please put the yogurt in the curry and mix it well.;[sound:iknow_words_js01791a.ogg];;;iknow_words
8519;カレーのにおいがする。;I smell curry.;[sound:jpod101_lessons-examples_2919.ogg];;;jpod101_lessons-examples
8520;カレーの材料を買いに行きましょう。;Let's go and get ingredients for curry.;[sound:iknow_words_25cm2g9584.ogg];;;iknow_words
8521;カレーの隠し味は、家によって違う。;The secret ingredient of curry is different for each family.;[sound:jpod101_lessons-examples_2472.ogg];;;jpod101_lessons-examples
8522;カレーは煮詰めたほうが美味しい;Curry is more tasty if it is boiled down.;[sound:anki10k_js06864a.ogg];;;anki10k
8523;カレーは私の好物だ。;Curry is my favorite food.;[sound:anki5k_rec1409011947.ogg];;;anki5k
8524;カレーライスはスプーンで食べます。;You eat curry and rice with a spoon.;[sound:iknow_words_js04610a.ogg];;;iknow_words
8525;カレーライスは辛口が好きです;I like my curry and rice spicy.;[sound:anki10k_js01808a.ogg];;;anki10k
8526;カレーをたべます。;;[sound:jap_online_br_338.ogg];;;jap_online_br
8527;かれは　きたへ　あるいた。;He walked toward the north.;[sound:humanjapanese_directions-kareha-kitahe-aruita.ogg];;;humanJapanese
8528;かれはそのさくひんのさくしゃです。;;[sound:jap_online_br_652.ogg];;;jap_online_br
8529;かれは　駄目な　人　です。;He is a no-good person. = He is no good.;[sound:humanjapanese_permission-kareha-damena-hito-desu.ogg];;;humanJapanese
8530;カレンダーに予定を書いた。;I wrote my schedule on the calendar.;[sound:iknow_words_js01842a.ogg];;;iknow_words
8531;カレンダーに予定を書き込んでおく。;I’ll jot down the schedule on the calendar.;[sound:anki5k_rec1409178182.ogg];;;anki5k
8532;カレンダーに記入したよ。;I've marked it on my calendar.;[sound:satori_reader_6_カレンダーに記入したよ。.ogg];;;satori_reader
8533;カレンダーに金曜日の予定を書きなさい。;Write the plans for Friday on the calendar.;[sound:jpod101_word-list_200346.ogg];;;jpod101_word-list
8536;カロリンさんは疲れているみたいですよね？―はい、彼女は一生懸命に仕事していますから。;Caroline looks tired, doesn't she? — Yes, she works very hard.;[sound:glossika_ja-1865.ogg];;;glossika
8537;かわいい　おみせが　たくさん　ある　でしょ？;There are lots of cute shops, right?;[sound:humanjapanese_temple-kawaii-omisega-takusan-aru-desho.ogg];;;humanJapanese
8538;かわいいさいふをかいました。;I bought a cute wallet.;[sound:jpod101_lessons-examples_7908.ogg];;;jpod101_lessons-examples
8539;かわいいさいふを買いました。;I bought a cute wallet.;[sound:jpod101_lessons-examples_5673.ogg];;;jpod101_lessons-examples
8540;かわいいねえ。;Cute, isn't it?;[sound:jpod101_lessons-examples_8757.ogg];;;jpod101_lessons-examples
8541;かわいいブラウス;pretty blouse;[sound:jpod101_word-list_226237.ogg];;;jpod101_word-list
8542;かわいい犬;cute dog;[sound:jpod101_word-list_200766.ogg];;;jpod101_word-list
8543;かわいそうですね。;That's a pity, isn't it?;[sound:jpod101_lessons-examples_1820.ogg];;;jpod101_lessons-examples
8544;かわいそうな花子さん！私は絶対彼女のようにはなりたくないです。;Poor Hanako! I would hate to have been in her position.;[sound:glossika_ja-2059.ogg];;;glossika
8545;かわいてないよ。;It hasn’t dried out. = No, I’m not thirsty. (Intentional abbreviation);[sound:humanjapanese_food-kawaitenaiyo.ogg];;;humanJapanese
8546;かわで　およがなかった。;I didn’t swim in the river.;[sound:humanjapanese_informals2-kawade-oyoganakatta.ogg];;;humanJapanese
8547;かわの　なかに、いしが　五つ　ありました。;In the river, there were five rocks.;[sound:humanjapanese_hotels-kawano-nakani-ishiga-itsutsu-arimashita.ogg];;;humanJapanese
8548;かわの　なかに、金魚が　いる。;In the river, there is a goldfish.;[sound:humanjapanese_reasons-kawano-nakani-kingyoga-iru.ogg];;;humanJapanese
8549;カンガルーが遠くの方で、フェンスを飛び越えています。;The kangaroos are jumping over the fence in the outback.;[sound:jpod101_word-list_200866.ogg];;;jpod101_word-list
8550;カンガルーは哺乳類です。;Kangaroos are mammals.;[sound:jpod101_word-list_200865.ogg];;;jpod101_word-list
8551;かんコーヒー、一本。カレーライス、一つ。おにぎり、２こ。以上で　よろしい　ですか。;One canned coffee. One curry rice. Two onigiri. Will that be all?;[sound:humanjapanese_convenience-kankoohii-ippon--kareeraisu-hitotsu--onigiri-2ko---ooo.ogg];;;humanJapanese
8552;ガンタさんの一番好きな映画は『スター・ウォーズ』です。彼は二十回も見ましたが、私は一回も見たことがありません。;Gunter's favorite movie is Star Wars. He's seen it twenty (20) times, but I've never seen it.;[sound:glossika_ja-0813.ogg];;;glossika
8553;かんたん　だったよ。;No, it was easy.;[sound:humanjapanese_yo-kantan-dattayo.ogg];;;humanJapanese
8554;かんづめの　しゃけを　うっていますか。;Do you sell (“are you selling”) canned salmon?;[sound:humanjapanese_supermarket-kandumeno-shakewo-utteimasuka.ogg];;;humanJapanese
8555;かんづめの　やさいは　レジの　手前の　れつに　ある。;The canned vegetables are in the row in front of the cash registers.;[sound:humanjapanese_supermarket-kandumeno-yasaiha-rejino-temaeno-retsuni-aru.ogg];;;humanJapanese
8556;カントリーミュージックでは、バイオリンはフィドルと呼ばれている。;In country music a violin is called a fiddle.;[sound:jpod101_word-list_226765.ogg];;;jpod101_word-list
8557;カンニングをした人は0点です。;Those who cheat on the exam will receive zero.;[sound:anki10k_5348s.ogg];;;iknow_words
8559;カンヌは毎年世界でもっとも有名な映画祭の司会をつとめています。;Cannes hosts the world's most famous film festival every year.;[sound:jpod101_word-list_271226.ogg];;;jpod101_word-list
8560;カンバスに筆を走らせた。;I swept a brush across the canvas.;[sound:anki5k_rec1409182324.ogg];;;anki5k
8561;がんばって元気を出すよ。;I'll try my best to keep my spirits up.;[sound:595_tofugu_65.ogg];;;tofugu
8563;カンムリウズラ;California Quail;[sound:jpod101_word-list_200710.ogg];;;jpod101_word-list
8564;か弱い男性はあまりもてない;Weak men are not so popular.;[sound:anki10k_js01794a.ogg];;;anki10k
8565;キーボードが電池で動くものだとは知らなかった。;I didn't know that my keyboard runs on batteries.;[sound:jpod101_lessons-examples_8577.ogg];;;jpod101_lessons-examples
8566;キーボードにあるスペースキー;space bar on the keyboard;[sound:jpod101_word-list_201932.ogg];;;jpod101_word-list
8567;キーボードを演奏する;play the keyboard;[sound:jpod101_word-list_271437.ogg];;;jpod101_word-list
8568;キーワードを使って質問に答えなさい。;Answer the questions using the keywords.;[sound:anki5k_rec1409180882.ogg];;;anki5k
8569;きいろい　せんの　うちがわ　まで　お下がりください。;Please step back to (“until”) the inside of the yellow line.;[sound:humanjapanese_trains-kiiroi-senno-uchigawa-made-osagarikudasai.ogg];;;humanJapanese
8570;きが　六本　ある。;There are six trees.;[sound:humanjapanese_hotels-kiga-roppon-aru.ogg];;;humanJapanese
8571;ききにくい　ラジオ　だね。;It’s a hard-to-hear radio, isn’t it? = The radio is hard to hear, isn’t it?;[sound:humanjapanese_food-kikinikui-rajio-dane.ogg];;;humanJapanese
8572;ギザギザのステーキナイフ;serrated steak knife;[sound:jpod101_word-list_252044.ogg];;;jpod101_word-list
8573;ギターが上手ですね！;You play the guitar very well.;[sound:jpod101_word-list_252175.ogg];;;jpod101_word-list
8574;ギターの練習のために楽譜を買った;I bought some sheet music for practicing the guitar.;[sound:anki10k_js01529a.ogg];;;anki10k
8575;ギターをかき鳴らす。;Strumming the guitar.;[sound:jpod101_lessons-examples_8802.ogg];;;jpod101_lessons-examples
8576;ギターを始めようと思っているんだけど、難しいかな？;;[sound:jap_online_br_873.ogg];;;jap_online_br
8577;きたの　ターミナル　だった？それとも　みなみの　ターミナル　だった？;Was it the north terminal? Or was it the south terminal?;[sound:humanjapanese_speakinginformally-kitano-taaminaru-dattasoretomo-minamino-taaminaru--ooo.ogg];;;humanJapanese
8578;きちんと食べれば、健康的な体になれる。;If you eat properly you will have a healthy body.;[sound:jpod101_word-list_824481.ogg];;;jpod101_word-list
8579;きつい仕事;hard work;[sound:jpod101_word-list_612.ogg];;;jpod101_word-list
8580;キッズメニューはありますか。;Do you have a kids menu?;[sound:iknow_words_a56e5h7vos.ogg];;;iknow_words
8581;キッチンから良い匂いがした。;A good smell came from the kitchen.;[sound:anki5k_rec1409183255.ogg];;;anki5k
8582;キッチンテーブルと椅子;kitchen table and chairs;[sound:jpod101_word-list_252292.ogg];;;jpod101_word-list
8583;キッチンは長い間掃除されていませんから、気持ち悪いです。;The kitchen hadn't been cleaned in ages. It was really disgusting.;[sound:glossika_ja-2559.ogg];;;glossika
8584;キッチンは食べた後すぐ片付けたほうが楽。;;[sound:jap_online_br_902.ogg];;;jap_online_br
8585;きっと僕は、自然界では３日で飢え死にしてしまうだろうと思った。;I thought that I would surely starve to death in three days in the natural world.;[sound:satori_reader_11_きっと僕は、__うと思った。.ogg];;;satori_reader
8586;きっと、優しいお母さんだったのだろう。;She surely must have been a kind mother.;[sound:satori_reader_10_きっと、優し__たのだろう。.ogg];;;satori_reader
8587;きっと、先生がゆっくり話してくれたからだろう。;It's probably because the teacher spoke slowly.;[sound:satori_reader_11_きっと、先生__からだろう。.ogg];;;satori_reader
8589;キツネたちが、芝生の上で遊んでいる。;The foxes are playing in the grass.;[sound:jpod101_word-list_200910.ogg];;;jpod101_word-list
8590;きつねです。;;[sound:jap_online_br_201.ogg];;;jap_online_br
8591;きて　ほしい。;I want you to come.;[sound:humanjapanese_hoshii-kite-hoshii.ogg];;;humanJapanese
8592;きて　ほしくない？;Don’t you want me to come?;[sound:humanjapanese_hoshii-kite-hoshikunai.ogg];;;humanJapanese
8593;きのう、いえを　そうじ　した。;I cleaned the house yesterday.;[sound:humanjapanese_informals3-kinou-iewo-souji-shita.ogg];;;humanJapanese
8594;きのう　から、こう　言う　ことを　考えている。;Yesterday, I’ve been thinking about a thing you would describe like this. (Speaker is about to elaborate.);[sound:humanjapanese_describing-kinou-kara-kou-iu-kotowo-kangaeteiru.ogg];;;humanJapanese
8595;きのう、ジョンさんは　みかんを　八つ　たべた。;Yesterday, John ate eight tangerines.;[sound:humanjapanese_directions-kinou-jonsanha-mikanwo-yattsu-tabeta.ogg];;;humanJapanese
8596;きのう　スーパーマーケットで　せんせいを　みた。;I saw my teacher at the supermarket yesterday.;[sound:humanjapanese_informals1-kinou-suupaamaakettode-senseiwo-mita.ogg];;;humanJapanese
8597;きのうは　三月　一日　でした。;Yesterday was March 1st.;[sound:humanjapanese_speakinginformally-kinouha-sangatsu-tsuitachi-deshita.ogg];;;humanJapanese
8598;きのうは　九月　七日　でした。;Yesterday was September 7th.;[sound:humanjapanese_speakinginformally-kinouha-kugatsu-nanoka-deshita.ogg];;;humanJapanese
8599;きのうは　明るかった。あしたは　明るくない　だろう。;Yesterday was bright. Tomorrow will probably not be bright.;[sound:humanjapanese_morning-kinouha-akarukatta--ashitaha-akarukunai-darou.ogg];;;humanJapanese
8600;きのう　より　さむい。;It’s colder than yesterday.;[sound:humanjapanese_comparisons-kinou-yori-samui.ogg];;;humanJapanese
8601;きのう　わたしは　しごとに　いかなかった。;Yesterday I did not go to work.;[sound:humanjapanese_speakinginformally-kinou-watashiha-shigotoni-ikanakatta.ogg];;;humanJapanese
